#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
290	0	0	0.00752425	2.33301	0.00344381	41.9378	0	0	0.0775957	0	0
291	0	0	0.00752425	2.35032	0.00344381	41.9378	0	0	0.0775957	0	0
292	0	0	0.00752425	2.36114	0.00344381	41.9378	0	0	0.0775957	0	0
293	0	0	0.00752425	2.37285	0.00344381	41.9378	0	0	0.0775957	0	0
294	0	0	0.00752425	2.3833	0.00344381	41.9378	0	0	0.0775957	0	0
295	0	0	0.00752425	2.39569	0.00344381	41.9378	0	0	0.0775957	0	0
296	0	0	0.00752425	2.40936	0.00344381	41.9378	0	0	0.0775957	0	0
297	0	0	0.00752425	2.42592	0.00344381	41.9378	0	0	0.0775957	0	0
298	0	0	0.00752425	2.43658	0.00344381	41.9378	0	0	0.0775957	0	0
299	0	0	0.00752425	2.44981	0.00344381	41.9378	0	0	0.0775957	0	0
300	0	0	0.00752425	2.45937	0.00344381	41.9378	0	0	0.0775957	0	0
301	0	0	0.00752425	2.46905	0.00344381	41.9378	0	0	0.0775957	0	0
302	0	0	0.00752425	2.48115	0.00344381	41.9378	0	0	0.0775957	0	0
303	0	0	0.00752425	2.49459	0.00344381	41.9378	0	0	0.0775957	0	0
304	0	0	0.00752425	2.50557	0.00344381	41.9378	0	0	0.0775957	0	0
305	0	0	0.00752425	2.51539	0.00344381	41.9378	0	0	0.0775957	0	0
306	0	0	0.00752425	2.52832	0.00344381	41.9378	0	0	0.0775957	0	0
307	0	0	0.00752425	2.54299	0.00344381	41.9378	0	0	0.0775957	0	0
308	0	0	0.00752425	2.55496	0.00344381	41.9378	0	0	0.0775957	0	0
309	0	0	0.00752425	2.56769	0.00344381	41.9378	0	0	0.0775957	0	0
310	0	0	0.00752425	2.57883	0.00344381	41.9378	0	0	0.0775957	0	0
311	0	0	0.00752425	2.58976	0.00344381	41.9378	0	0	0.0775957	0	0
312	0	0	0.00752425	2.60524	0.00344381	41.9378	0	0	0.0775957	0	0
313	0	0	0.00752425	2.61624	0.00344381	41.9378	0	0	0.0775957	0	0
314	0	0	0.00752425	2.6377	0.00344381	41.9378	0	0	0.0775957	0	0
315	0	0	0.00752425	2.65059	0.00344381	41.9378	0	0	0.0775957	0	0
316	0	0	0.00752425	2.65995	0.00344381	41.9378	0	0	0.0775957	0	0
317	0	0	0.00752425	2.68065	0.00344381	41.9378	0	0	0.0775957	0	0
318	0	0	0.00752425	2.69443	0.00344381	41.9378	0	0	0.0775957	0	0
319	0	0	0.00752425	2.70569	0.00344381	41.9378	0	0	0.0775957	0	0
320	0	0	0.00752425	2.72167	0.00344381	41.9378	0	0	0.0775957	0	0
321	0	0	0.00752425	2.73087	0.00344381	41.9378	0	0	0.0775957	0	0
322	0	0	0.00752425	2.73908	0.00344381	41.9378	0	0	0.0775957	0	0
323	0	0	0.00752425	2.74877	0.00344381	41.9378	0	0	0.0775957	0	0
324	0	0	0.00752425	2.75788	0.00344381	41.9378	0	0	0.0775957	0	0
325	0	0	0.00752425	2.77503	0.00344381	41.9378	0	0	0.0775957	0	0
326	0	0	0.00752425	2.78421	0.00344381	41.9378	0	0	0.0775957	0	0
327	0	0	0.00752425	2.79862	0.00344381	41.9378	0	0	0.0775957	0	0
