#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
2245	1	0	2.77389e-07	0.974563	0.000219274	0.00694817	0	0	4.07553e-05	0	0.00239485
2246	1	0	2.77266e-07	0.974575	0.000219421	0.00694842	0	0	4.07372e-05	0	0.00239392
2247	1	0	2.77143e-07	0.974587	0.000219568	0.00694825	0	0	4.07191e-05	0	0.00239314
2248	1	0	2.77021e-07	0.974605	0.000219714	0.00694835	0	0	4.07011e-05	0	0.00239222
2249	1	0	2.76898e-07	0.97461	0.00021986	0.00694846	0	0	4.06831e-05	0	0.0023913
2250	1	0	2.76775e-07	0.974606	0.000219515	0.00694829	0	0	4.06651e-05	0	0.00239038
2251	1	0	2.76653e-07	0.974614	0.00021966	0.00694853	0	0	4.06471e-05	0	0.0023896
2252	1	0	2.7653e-07	0.974619	0.000219317	0.00694822	0	0	4.06291e-05	0	0.00238868
2253	1	0	2.76408e-07	0.974631	0.000219463	0.00694847	0	0	4.06111e-05	0	0.00238776
2254	1	0	2.76286e-07	0.974649	0.000219607	0.0069483	0	0	4.05932e-05	0	0.00238698
2255	1	0	2.76164e-07	0.974654	0.000219752	0.0069484	0	0	4.05753e-05	0	0.00238606
2256	1	0	2.76042e-07	0.974652	0.000219896	0.00694823	0	0	4.05574e-05	0	0.00238529
2257	1	0	2.7592e-07	0.974645	0.000219555	0.0069482	0	0	4.05395e-05	0	0.00238437
2258	1	0	2.75798e-07	0.974632	0.000219699	0.00694831	0	0	4.05216e-05	0	0.00238346
2259	1	0	2.75677e-07	0.974642	0.000219359	0.00694827	0	0	4.05037e-05	0	0.00238255
2260	1	0	2.75555e-07	0.974638	0.000219503	0.00694838	0	0	4.04859e-05	0	0.00238177
2261	1	0	2.75434e-07	0.63226	0.000315657	0.00694835	0	0	4.0468e-05	0	0.00238086
2262	1	0	2.75312e-07	0.808574	0.00031407	0.00694818	0	0	4.04502e-05	0	0.00238009
2263	1	0	2.75191e-07	0.864549	0.00020903	0.00694828	0	0	4.04324e-05	0	0.00237918
2264	1	0	2.7507e-07	0.894424	0.000313283	0.00694825	0	0	4.04146e-05	0	0.00237827
2265	1	0	2.74949e-07	0.911698	0.000250501	0.00694808	0	0	4.03969e-05	0	0.0023775
2266	1	0	2.74828e-07	0.920858	0.000260851	0.00694832	0	0	4.03791e-05	0	0.00237659
2267	1	0	2.74707e-07	0.929319	0.00026824	0.00694802	0	0	4.03614e-05	0	0.00237568
2268	1	0	2.74586e-07	0.93398	0.000234668	0.00694826	0	0	4.03436e-05	0	0.00237491
2269	1	0	2.74462e-07	0.933932	0.000242517	0.00694786	0	0	4.03254e-05	0	0.00237398
2270	1	0	2.74342e-07	0.935847	0.000218313	0.0069481	0	0	4.03077e-05	0	0.00237321
2271	1	0	2.74221e-07	0.93784	0.000255218	0.00694793	0	0	4.029e-05	0	0.00237231
2272	1	0	2.74101e-07	0.940724	0.000259983	0.00694804	0	0	4.02724e-05	0	0.0023714
2273	1	0	2.73981e-07	0.943452	0.000240015	0.00694787	0	0	4.02547e-05	0	0.0023705
2274	1	0	2.73861e-07	0.945056	0.000245185	0.00694797	0	0	4.02371e-05	0	0.00236974
2275	1	0	2.73741e-07	0.947362	0.000228862	0.00694808	0	0	4.02195e-05	0	0.00236884
2276	1	0	2.73621e-07	0.949107	0.000234082	0.00694791	0	0	4.02019e-05	0	0.00236807
2277	1	0	2.73501e-07	0.950775	0.000220329	0.00694802	0	0	4.01843e-05	0	0.00236704
2278	1	0	2.73382e-07	0.952293	0.000242786	0.00694798	0	0	4.01667e-05	0	0.00236628
2279	1	0	2.73262e-07	0.953601	0.000246451	0.00694809	0	0	4.01492e-05	0	0.00236551
2280	1	0	2.73143e-07	0.954983	0.000234141	0.00694792	0	0	4.01317e-05	0	0.00236462
2281	1	0	2.73024e-07	0.956321	0.000237869	0.00694789	0	0	4.01141e-05	0	0.00236372
2282	1	0	2.72904e-07	0.957468	0.000227066	0.00694772	0	0	4.00966e-05	0	0.00236296
2283	1	0	2.72785e-07	0.958446	0.000230778	0.00694796	0	0	4.00791e-05	0	0.00236207
2284	1	0	2.72666e-07	0.959565	0.00023418	0.00694793	0	0	4.00617e-05	0	0.00236117
2285	1	0	2.72547e-07	0.960582	0.00022482	0.0069479	0	0	4.00442e-05	0	0.00236028
2286	1	0	2.72428e-07	0.961448	0.00022819	0.006948	0	0	4.00267e-05	0	0.00235953
2287	1	0	2.7231e-07	0.961383	0.00023131	0.00694797	0	0	4.00093e-05	0	0.00235877
2288	1	0	2.72191e-07	0.962047	0.000234208	0.00694794	0	0	3.99919e-05	0	0.00235774
2289	1	0	2.72073e-07	0.962774	0.000236906	0.00694777	0	0	3.99745e-05	0	0.00235699
2290	1	0	2.71954e-07	0.963108	0.000229014	0.00694801	0	0	3.99571e-05	0	0.0023561
2291	1	0	2.71836e-07	0.963683	0.000231705	0.00694784	0	0	3.99397e-05	0	0.00235521
2292	1	0	2.71718e-07	0.96427	0.000224469	0.00694795	0	0	3.99224e-05	0	0.00235446
2293	1	0	2.716e-07	0.964605	0.000227135	0.00694778	0	0	3.99051e-05	0	0.00235357
2294	1	0	2.71482e-07	0.964479	0.000229644	0.00694788	0	0	3.98877e-05	0	0.00235282
2295	1	0	2.71364e-07	0.965029	0.00023201	0.00694772	0	0	3.98704e-05	0	0.00235207
2296	1	0	2.71246e-07	0.96521	0.000234245	0.00694768	0	0	3.98531e-05	0	0.00235119
2297	1	0	2.71128e-07	0.965399	0.000227917	0.00694765	0	0	3.98358e-05	0	0.0023503
2298	1	0	2.71011e-07	0.965766	0.000230142	0.00694721	0	0	3.98186e-05	0	0.00234956
2299	1	0	2.70893e-07	0.965883	0.000224244	0.00694732	0	0	3.98013e-05	0	0.00234867
2300	1	0	2.70776e-07	0.965822	0.000226449	0.00694715	0	0	3.97841e-05	0	0.00234779
2301	1	0	2.70659e-07	0.965497	0.000228547	0.00694726	0	0	3.97669e-05	0	0.00234705
2302	1	0	2.70542e-07	0.965783	0.000230545	0.00694709	0	0	3.97497e-05	0	0.00234603
2303	1	0	2.70425e-07	0.965939	0.00023245	0.00694706	0	0	3.97325e-05	0	0.00234529
2304	1	0	2.70308e-07	0.966067	0.000227169	0.00694689	0	0	3.97153e-05	0	0.00234441
2305	1	0	2.70191e-07	0.966279	0.000229065	0.006947	0	0	3.96981e-05	0	0.00234367
2306	1	0	2.70074e-07	0.966075	0.000224087	0.00694697	0	0	3.9681e-05	0	0.00234279
2307	1	0	2.69954e-07	0.965615	0.000225824	0.00694671	0	0	3.96634e-05	0	0.00234188
2308	1	0	2.69837e-07	0.965843	0.000221124	0.00694668	0	0	3.96462e-05	0	0.00234114
2309	1	0	2.69721e-07	0.96594	0.000229358	0.00694651	0	0	3.96291e-05	0	0.00234027
2310	1	0	2.69605e-07	0.966196	0.000224775	0.00694662	0	0	3.9612e-05	0	0.00233953
2311	1	0	2.69488e-07	0.966418	0.000226494	0.00694632	0	0	3.9595e-05	0	0.00233865
2312	1	0	2.69372e-07	0.966439	0.000222142	0.00694642	0	0	3.95779e-05	0	0.00233778
